"","ENCFF012JXJ","ENCFF014RBU","ENCFF027VZK","ENCFF030NYG","ENCFF048JKT","ENCFF066XDW","ENCFF083KVY","ENCFF100ERQ","ENCFF103IOJ","ENCFF116EXQ","ENCFF127GYQ","ENCFF166OZW","ENCFF195PBG","ENCFF199FYD","ENCFF199WGD","ENCFF215YWS","ENCFF261ZWR","ENCFF303TVZ","ENCFF305ICK","ENCFF306SRV","ENCFF328QLX","ENCFF332PGQ","ENCFF339KUO","ENCFF341HWZ","ENCFF372DRC","ENCFF391DVL","ENCFF394DLH","ENCFF414JLN","ENCFF433PFN","ENCFF455YHJ","ENCFF461FGJ","ENCFF490VYC","ENCFF492YMU","ENCFF534CKB","ENCFF556JBS","ENCFF556PIY","ENCFF557HJB","ENCFF609KOY","ENCFF632MBO","ENCFF677KJB","ENCFF689AXJ","ENCFF710VEH","ENCFF711OSR","ENCFF721SDD","ENCFF761MGJ","ENCFF807AKG","ENCFF817QHW","ENCFF833FTF","ENCFF868VSY","ENCFF909FRA","ENCFF931XAL","ENCFF939TZS","ENCFF967ACD","ENCFF976ZVG"
"-220","0.6977032","0.5077508","0.5463432","0.6304366","0.6698808","0.7601840","0.7648283","0.6442824","0.6391281","0.5070494","0.3351609","0.5462818","0.7216367","0.6138453","0.7216661","0.6510139","0.5123169","0.7689906","0.4203980","0.4976363","0.4823316","0.7242863","0.6271696","0.7896073","0.7035877","0.5213293","0.6049231","0.7913043","0.7798145","0.4389080","0.6897001","0.6100965","0.6274196","0.5867736","0.7722527","0.5815356","0.7823399","0.5293559","0.5891514","0.6483228","0.4190433","0.5365680","0.7822491","0.4935319","0.5822680","0.6329771","0.7807487","0.5313067","0.5384417","0.4914434","0.8254214","0.3920300","0.6573557","0.7989396"
"-219","0.6982392","0.5077508","0.5462988","0.6304366","0.6684783","0.7606357","0.7649378","0.6450499","0.6407427","0.5076845","0.3346436","0.5465127","0.7214300","0.6140591","0.7206974","0.6518143","0.5127402","0.7700312","0.4191542","0.4978190","0.4834815","0.7248338","0.6276776","0.7896073","0.7047619","0.5221902","0.6048286","0.7939130","0.7804770","0.4365227","0.6910039","0.6109778","0.6283076","0.5869244","0.7721154","0.5811336","0.7831127","0.5298143","0.5893284","0.6484774","0.4197978","0.5368202","0.7841578","0.4930093","0.5835052","0.6333055","0.7812438","0.5317480","0.5382355","0.4920546","0.8263902","0.3917079","0.6574636","0.7983033"
"-218","0.6987341","0.5067644","0.5462543","0.6303522","0.6679523","0.7607589","0.7658689","0.6473523","0.6404736","0.5067954","0.3351091","0.5477598","0.7212234","0.6144867","0.7190830","0.6512807","0.5133328","0.7695109","0.4188433","0.4982301","0.4838353","0.7244427","0.6281433","0.7907794","0.7050228","0.5226206","0.6051357","0.7947826","0.7806979","0.4365227","0.6910039","0.6118592","0.6263541","0.5874672","0.7721154","0.5828755","0.7838856","0.5298143","0.5895054","0.6486319","0.4197978","0.5368202","0.7844759","0.4930093","0.5847423","0.6339323","0.7817390","0.5319196","0.5382871","0.4927676","0.8275528","0.3914151","0.6579764","0.7993637"
"-217","0.6994351","0.5059188","0.5462543","0.6304366","0.6693548","0.7607999","0.7664713","0.6481197","0.6404736","0.5079385","0.3354712","0.5478522","0.7228766","0.6148715","0.7177914","0.6515475","0.5140946","0.7715921","0.4189469","0.4987097","0.4839680","0.7239734","0.6288629","0.7903887","0.7065884","0.5230941","0.6061751","0.7956522","0.7806979","0.4367877","0.6918731","0.6116144","0.6263541","0.5873466","0.7732143","0.5830095","0.7834992","0.5299126","0.5900363","0.6487865","0.4202505","0.5370952","0.7857484","0.4940546","0.5863918","0.6344696","0.7815409","0.5325325","0.5383128","0.4929204","0.8277466","0.3918250","0.6582733","0.7991516"
"-216","0.7003423","0.5074690","0.5465654","0.6314500","0.6683029","0.7610053","0.7660880","0.6438987","0.6431647","0.5074305","0.3357298","0.5493764","0.7237032","0.6149998","0.7181143","0.6539488","0.5151951","0.7710718","0.4184287","0.4986868","0.4844102","0.7238170","0.6289476","0.7917562","0.7075016","0.5225345","0.6063641","0.7991304","0.7809187","0.4370527","0.6940461","0.6122999","0.6267981","0.5878894","0.7729396","0.5840815","0.7840788","0.5298471","0.5899478","0.6492503","0.4193451","0.5373473","0.7863846","0.4948386","0.5888660","0.6346487","0.7830263","0.5324344","0.5382097","0.4929714","0.8281341","0.3917665","0.6586781","0.8010604"
"-215","0.7011257","0.5073281","0.5472318","0.6307744","0.6676017","0.7614570","0.7669642","0.6438987","0.6431647","0.5079385","0.3353677","0.5501155","0.7232899","0.6149998","0.7187601","0.6536820","0.5152798","0.7710718","0.4186360","0.4990751","0.4846756","0.7237388","0.6297096","0.7917562","0.7073712","0.5223193","0.6065531","0.7991304","0.7820230","0.4354625","0.6966536","0.6121530","0.6270645","0.5881909","0.7730769","0.5851534","0.7844653","0.5303055","0.5893284","0.6492503","0.4173834","0.5378057","0.7865437","0.4953613","0.5892784","0.6342009","0.7837195","0.5323854","0.5382613","0.4927167","0.8289091","0.3919421","0.6587861","0.8012725"
"-214","0.7015793","0.5080327","0.5471874","0.6312811","0.6688289","0.7621551","0.7672928","0.6442824","0.6428956","0.5073034","0.3345402","0.5502079","0.7251498","0.6158122","0.7184372","0.6526147","0.5156184","0.7705515","0.4187396","0.4992806","0.4847641","0.7228784","0.6305986","0.7921469","0.7085453","0.5225776","0.6071201","0.7982609","0.7831272","0.4365227","0.6953498","0.6128385","0.6268869","0.5888242","0.7736264","0.5852874","0.7844653","0.5306330","0.5899478","0.6501778","0.4169307","0.5377369","0.7873390","0.4960146","0.5909278","0.6344696","0.7836205","0.5324589","0.5386995","0.4925639","0.8294904","0.3922642","0.6585432","0.8016967"
"-213","0.7021566","0.5080327","0.5475429","0.6328857","0.6686536","0.7625246","0.7681144","0.6438987","0.6415501","0.5075575","0.3347471","0.5499307","0.7257698","0.6162826","0.7190830","0.6512807","0.5156184","0.7731530","0.4191542","0.4997145","0.4846756","0.7237388","0.6307679","0.7915609","0.7097195","0.5235676","0.6077107","0.8008696","0.7844523","0.4378479","0.6944807","0.6137688","0.6274196","0.5889147","0.7743132","0.5851534","0.7849483","0.5305347","0.5903902","0.6495594","0.4169307","0.5378057","0.7876571","0.4961453","0.5917526","0.6353352","0.7843137","0.5327531","0.5390345","0.4917999","0.8308467","0.3922642","0.6588131","0.8012725"
"-212","0.7027751","0.5085964","0.5477650","0.6328013","0.6702314","0.7628121","0.7682787","0.6442824","0.6420883","0.5073034","0.3359884","0.5501155","0.7272164","0.6167529","0.7200517","0.6510139","0.5154491","0.7721124","0.4181177","0.4996460","0.4844987","0.7240516","0.6313183","0.7939051","0.7094586","0.5233955","0.6079233","0.8017391","0.7855565","0.4367877","0.6949153","0.6140136","0.6270645","0.5894273","0.7748626","0.5856894","0.7860110","0.5311569","0.5909212","0.6504869","0.4163271","0.5380578","0.7878161","0.4956226","0.5901031","0.6352457","0.7857001","0.5333170","0.5390861","0.4921565","0.8304592","0.3924985","0.6592719","0.8031813"
"-211","0.7031050","0.5078918","0.5481205","0.6330546","0.6702314","0.7631406","0.7677857","0.6458173","0.6402045","0.5085736","0.3365574","0.5500231","0.7280430","0.6166246","0.7200517","0.6488794","0.5156184","0.7747138","0.4184287","0.5003083","0.4845429","0.7252249","0.6315299","0.7966400","0.7105023","0.5244286","0.6084194","0.8026087","0.7859982","0.4359926","0.6953498","0.6144053","0.6270645","0.5905431","0.7762363","0.5867614","0.7862042","0.5316808","0.5913636","0.6500232","0.4167798","0.5385850","0.7884524","0.4936626","0.5905155","0.6352158","0.7860963","0.5338073","0.5391118","0.4925130","0.8296842","0.3922935","0.6589480","0.8055143"
"-210","0.7035586","0.5083145","0.5482538","0.6324635","0.6705820","0.7632638","0.7681691","0.6438987","0.6410118","0.5095897","0.3369194","0.5503464","0.7280430","0.6169239","0.7197288","0.6494130","0.5159570","0.7747138","0.4186360","0.5002626","0.4844545","0.7268674","0.6312336","0.7987888","0.7120678","0.5250312","0.6089627","0.8069565","0.7868816","0.4359926","0.6957844","0.6150419","0.6272421","0.5904828","0.7767857","0.5875653","0.7879432","0.5324012","0.5922485","0.6497140","0.4173834","0.5381724","0.7889295","0.4928786","0.5913402","0.6356337","0.7881759","0.5338073","0.5392407","0.4923602","0.8308467","0.3923521","0.6592988","0.8074231"
"-209","0.7042184","0.5085964","0.5486093","0.6330546","0.6718093","0.7631817","0.7680596","0.6438987","0.6407427","0.5090817","0.3366608","0.5504388","0.7278363","0.6172232","0.7200517","0.6488794","0.5169728","0.7783559","0.4188433","0.5002398","0.4847641","0.7272585","0.6320803","0.8005470","0.7127202","0.5251173","0.6093643","0.8086957","0.7871025","0.4365227","0.6957844","0.6165598","0.6272421","0.5906939","0.7770604","0.5883693","0.7889093","0.5331216","0.5928679","0.6506415","0.4185906","0.5388141","0.7897248","0.4922253","0.5901031","0.6366784","0.7887701","0.5341505","0.5395500","0.4921055","0.8310405","0.3922642","0.6596227","0.8086957"
"-208","0.7048369","0.5076099","0.5488759","0.6334769","0.6723352","0.7636744","0.7679501","0.6412126","0.6402045","0.5076845","0.3371780","0.5509469","0.7292829","0.6173088","0.7210203","0.6491462","0.5171421","0.7804370","0.4193615","0.5009478","0.4844102","0.7272585","0.6324189","0.8013284","0.7127202","0.5253325","0.6099549","0.8069565","0.7873233","0.4365227","0.6957844","0.6168535","0.6278636","0.5910256","0.7773352","0.5891733","0.7893923","0.5335145","0.5928679","0.6511053","0.4188924","0.5392725","0.7895658","0.4920946","0.5909278","0.6370664","0.7897603","0.5337092","0.5399108","0.4922074","0.8320093","0.3928498","0.6598926","0.8097561"
"-207","0.7050431","0.5094419","0.5488759","0.6353349","0.6730365","0.7641672","0.7682239","0.6435150","0.6410118","0.5084466","0.3367125","0.5514550","0.7286629","0.6176936","0.7210203","0.6502134","0.5157877","0.7793965","0.4196725","0.5014730","0.4847641","0.7278060","0.6329693","0.8025005","0.7131115","0.5252464","0.6101911","0.8078261","0.7884276","0.4365227","0.6962190","0.6172453","0.6277748","0.5912668","0.7785714","0.5889053","0.7896822","0.5341694","0.5925139","0.6518782","0.4185906","0.5395017","0.7900429","0.4931399","0.5901031","0.6371261","0.7897603","0.5341260","0.5401428","0.4925130","0.8333656","0.3932305","0.6608372","0.8110286"
"-206","0.7053317","0.5093010","0.5487426","0.6345748","0.6735624","0.7648653","0.7691549","0.6450499","0.6410118","0.5083196","0.3366091","0.5516397","0.7286629","0.6174370","0.7219890","0.6494130","0.5168035","0.7773153","0.4206053","0.5017928","0.4855159","0.7281971","0.6339006","0.8026958","0.7133725","0.5257630","0.6105455","0.8086957","0.7895318","0.4378479","0.6975228","0.6179308","0.6271533","0.5913573","0.7789835","0.5891733","0.7907449","0.5344969","0.5932218","0.6524965","0.4187415","0.5392038","0.7902020","0.4930093","0.5905155","0.6370963","0.7907506","0.5340034","0.5408902","0.4925639","0.8329781","0.3932597","0.6612960","0.8116649"
"-205","0.7060740","0.5109921","0.5486981","0.6340681","0.6735624","0.7649064","0.7700860","0.6469685","0.6402045","0.5083196","0.3365574","0.5521016","0.7299029","0.6179501","0.7223119","0.6494130","0.5180733","0.7773153","0.4214345","0.5015644","0.4854717","0.7282753","0.6343663","0.8038679","0.7132420","0.5266670","0.6108289","0.8086957","0.7908569","0.4362576","0.6988266","0.6190080","0.6271533","0.5914176","0.7799451","0.5885033","0.7899720","0.5345951","0.5940182","0.6537332","0.4196469","0.5395246","0.7897248","0.4930093","0.5921649","0.6379022","0.7908497","0.5345183","0.5410449","0.4926658","0.8339469","0.3932012","0.6611341","0.8120891"
"-204","0.7067337","0.5112740","0.5489203","0.6344059","0.6742637","0.7650296","0.7700312","0.6446662","0.6391281","0.5089547","0.3358332","0.5527021","0.7292829","0.6183777","0.7223119","0.6470117","0.5177347","0.7783559","0.4227819","0.5020897","0.4860024","0.7287446","0.6350859","0.8054307","0.7133725","0.5272266","0.6111833","0.8078261","0.7919611","0.4381129","0.6996958","0.6195466","0.6264429","0.5918097","0.7810440","0.5889053","0.7907449","0.5350535","0.5943722","0.6538878","0.4207032","0.5400289","0.7905201","0.4935319","0.5934021","0.6384096","0.7917409","0.5344692","0.5415346","0.4928695","0.8335594","0.3931133","0.6614039","0.8131495"
"-203","0.7078883","0.5119786","0.5493202","0.6354193","0.6749649","0.7655634","0.7698669","0.6458173","0.6388590","0.5083196","0.3354712","0.5521478","0.7303162","0.6188481","0.7223119","0.6464781","0.5173961","0.7804370","0.4230929","0.5025236","0.4857813","0.7292921","0.6347896","0.8069936","0.7153294","0.5274848","0.6123881","0.8086957","0.7919611","0.4351975","0.6996958","0.6206238","0.6276860","0.5922017","0.7811813","0.5893072","0.7912279","0.5353482","0.5944607","0.6531149","0.4214577","0.5402581","0.7903611","0.4941853","0.5921649","0.6390066","0.7920380","0.5350086","0.5417665","0.4936844","0.8341407","0.3930548","0.6617818","0.8144221"
"-202","0.7087955","0.5119786","0.5493202","0.6359260","0.6761921","0.7652760","0.7700860","0.6477360","0.6399354","0.5097168","0.3363505","0.5522864","0.7303162","0.6189336","0.7226348","0.6470117","0.5176500","0.7809573","0.4230929","0.5026378","0.4859582","0.7293704","0.6349589","0.8077750","0.7162427","0.5276570","0.6123408","0.8104348","0.7932862","0.4320170","0.7005650","0.6217990","0.6276860","0.5926239","0.7807692","0.5895752","0.7923872","0.5351845","0.5951686","0.6540424","0.4208541","0.5405331","0.7913154","0.4945773","0.5938144","0.6391857","0.7928303","0.5351066","0.5420501","0.4936335","0.8345282","0.3923228","0.6623215","0.8163309"
"-201","0.7095378","0.5131060","0.5499422","0.6368550","0.6765428","0.7657687","0.7703598","0.6481197","0.6404736","0.5111139","0.3359367","0.5530716","0.7296962","0.6188053","0.7229577","0.6475454","0.5181580","0.7814776","0.4246476","0.5027976","0.4862235","0.7302307","0.6352976","0.8077750","0.7166341","0.5279153","0.6124353","0.8139130","0.7939488","0.4301617","0.7014342","0.6220438","0.6275084","0.5929857","0.7821429","0.5895752","0.7928703","0.5353810","0.5956995","0.6546607","0.4222122","0.5408540","0.7932241","0.4944466","0.5946392","0.6398424","0.7927312","0.5349105","0.5422562","0.4937354","0.8349157","0.3929669","0.6629153","0.8169671"
"-200","0.7098676","0.5119786","0.5499867","0.6379529","0.6774194","0.7659330","0.7708527","0.6473523","0.6412809","0.5112410","0.3358850","0.5532564","0.7301095","0.6197033","0.7219890","0.6488794","0.5184966","0.7819979","0.4252695","0.5028890","0.4870196","0.7309347","0.6360173","0.8079703","0.7192433","0.5289914","0.6127897","0.8130435","0.7948322","0.4304267","0.7018688","0.6222396","0.6275972","0.5929254","0.7824176","0.5890393","0.7927736","0.5355775","0.5956995","0.6558974","0.4213068","0.5413582","0.7940194","0.4937933","0.5958763","0.6403498","0.7928303","0.5354989","0.5427459","0.4940409","0.8351095","0.3932890","0.6623215","0.8163309"
"-199","0.7111047","0.5115558","0.5508753","0.6380373","0.6786466","0.7664258","0.7705241","0.6477360","0.6407427","0.5112410","0.3367125","0.5539954","0.7321761","0.6203446","0.7226348","0.6491462","0.5189198","0.7835588","0.4254768","0.5035970","0.4878599","0.7316386","0.6360596","0.8067982","0.7206784","0.5288623","0.6131913","0.8130435","0.7959364","0.4314869","0.7023033","0.6225824","0.6271533","0.5935889","0.7826923","0.5898432","0.7925804","0.5359049","0.5956110","0.6552790","0.4220613","0.5414728","0.7951328","0.4943160","0.5950515","0.6408573","0.7927312","0.5358176","0.5429006","0.4943465","0.8368533","0.3931719","0.6629423","0.8167550"
"-198","0.7120943","0.5118377","0.5510531","0.6381218","0.6789972","0.7674934","0.7711266","0.6465848","0.6412809","0.5111139","0.3367642","0.5544573","0.7321761","0.6210288","0.7216661","0.6488794","0.5194277","0.7840791","0.4258914","0.5041222","0.4880810","0.7322644","0.6359326","0.8067982","0.7208089","0.5295510","0.6139472","0.8130435","0.7965989","0.4314869","0.7036071","0.6224355","0.6277748","0.5936190","0.7822802","0.5894412","0.7935465","0.5356102","0.5956995","0.6565157","0.4211559","0.5415416","0.7960872","0.4935319","0.5954639","0.6413348","0.7939196","0.5356215","0.5433387","0.4936335","0.8368533","0.3931719","0.6631852","0.8176034"
"-197","0.7124242","0.5121195","0.5510531","0.6385440","0.6793478","0.7674524","0.7722767","0.6462011","0.6393972","0.5121301","0.3364539","0.5550115","0.7325894","0.6217129","0.7213432","0.6478122","0.5199357","0.7840791","0.4266169","0.5046475","0.4894520","0.7321079","0.6362713","0.8073843","0.7215917","0.5299384","0.6145142","0.8113043","0.7968198","0.4304267","0.7014342","0.6230720","0.6291067","0.5939206","0.7829670","0.5905132","0.7933533","0.5359049","0.5962304","0.6569794","0.4220613","0.5418166","0.7954509","0.4941853","0.5958763","0.6417229","0.7936225","0.5360382","0.5436996","0.4940409","0.8368533","0.3936111","0.6638869","0.8184517"
"-196","0.7137850","0.5129651","0.5513641","0.6388819","0.6791725","0.7677398","0.7723862","0.6481197","0.6402045","0.5121301","0.3369711","0.5549654","0.7336226","0.6222260","0.7219890","0.6483458","0.5194277","0.7830385","0.4263060","0.5050814","0.4900270","0.7316386","0.6366523","0.8077750","0.7210698","0.5307994","0.6153882","0.8104348","0.7974823","0.4296316","0.7023033","0.6236596","0.6289291","0.5940713","0.7832418","0.5922551","0.7936431","0.5364616","0.5962304","0.6600711","0.4216086","0.5414728","0.7943375","0.4934013","0.5967010","0.6421706","0.7944147","0.5364060","0.5438284","0.4934807","0.8372408","0.3935233","0.6647235","0.8186638"
"-195","0.7146509","0.5133878","0.5513641","0.6388819","0.6795231","0.7679041","0.7728244","0.6488872","0.6396663","0.5132732","0.3380056","0.5552887","0.7334160","0.6225681","0.7219890","0.6480790","0.5195124","0.7840791","0.4287935","0.5053098","0.4899828","0.7320297","0.6369909","0.8101192","0.7214612","0.5312729","0.6159788","0.8104348","0.7977032","0.4275113","0.7031725","0.6239534","0.6294619","0.5944031","0.7826923","0.5929251","0.7929669","0.5365598","0.5972038","0.6600711","0.4213068","0.5417708","0.7956100","0.4935319","0.5979381","0.6424990","0.7940186","0.5363324","0.5441635","0.4935826","0.8382096","0.3935818","0.6650474","0.8203606"
"-194","0.7153107","0.5147971","0.5523416","0.6390508","0.6807504","0.7681094","0.7730434","0.6488872","0.6385899","0.5140353","0.3377987","0.5551039","0.7334160","0.6231240","0.7245722","0.6491462","0.5197664","0.7845994","0.4285862","0.5054697","0.4903366","0.7318733","0.6378799","0.8109006","0.7219830","0.5317464","0.6165694","0.8104348","0.7981449","0.4275113","0.7049109","0.6240024","0.6288403","0.5945538","0.7839286","0.5933271","0.7924838","0.5363633","0.5974693","0.6606894","0.4213068","0.5415874","0.7946556","0.4952306","0.5971134","0.6435138","0.7931274","0.5364060","0.5445243","0.4935316","0.8380159","0.3940210","0.6649124","0.8212089"
"-193","0.7159705","0.5164882","0.5519417","0.6403175","0.6816269","0.7684790","0.7735911","0.6488872","0.6388590","0.5131462","0.3366091","0.5553349","0.7332093","0.6241502","0.7255408","0.6475454","0.5201896","0.7845994","0.4298300","0.5055610","0.4903366","0.7328901","0.6386843","0.8114866","0.7226354","0.5326503","0.6172781","0.8095652","0.7979240","0.4272462","0.7066493","0.6243451","0.6292843","0.5947046","0.7848901","0.5942650","0.7930635","0.5369527","0.5979117","0.6608440","0.4220613","0.5414957","0.7941785","0.4941853","0.5954639","0.6435138","0.7934244","0.5365040","0.5451687","0.4944993","0.8389847","0.3941674","0.6648584","0.8222694"
"-192","0.7163416","0.5167700","0.5520306","0.6410776","0.6809257","0.7687664","0.7740840","0.6488872","0.6399354","0.5123841","0.3370746","0.5552887","0.7346559","0.6247488","0.7252180","0.6483458","0.5204436","0.7866805","0.4296227","0.5058351","0.4909115","0.7339069","0.6392346","0.8116820","0.7231572","0.5323921","0.6173490","0.8086957","0.7985866","0.4248609","0.7070839","0.6243451","0.6301723","0.5948856","0.7850275","0.5953370","0.7936431","0.5376731","0.5989735","0.6625444","0.4235702","0.5416332","0.7946556","0.4957533","0.5950515","0.6439317","0.7941176","0.5366266","0.5457099","0.4953143","0.8397597","0.3946359","0.6655332","0.8224814"
"-191","0.7172075","0.5173337","0.5518528","0.6409932","0.6811010","0.7694645","0.7745769","0.6488872","0.6410118","0.5130192","0.3370746","0.5556120","0.7344493","0.6249198","0.7258637","0.6486126","0.5212901","0.7851197","0.4287935","0.5061320","0.4908673","0.7350802","0.6399119","0.8126587","0.7231572","0.5323060","0.6179396","0.8113043","0.7983657","0.4261861","0.7062147","0.6248837","0.6300835","0.5950363","0.7861264","0.5965429","0.7945126","0.5381316","0.6005663","0.6619261","0.4241738","0.5418624","0.7954509","0.4954920","0.5975258","0.6448272","0.7953060","0.5366266","0.5465347","0.4960782","0.8407285","0.3957485","0.6660999","0.8237540"
"-190","0.7185271","0.5171928","0.5518973","0.6411621","0.6812763","0.7693824","0.7758913","0.6496546","0.6418192","0.5125111","0.3373332","0.5566282","0.7348626","0.6247488","0.7268324","0.6480790","0.5223906","0.7861602","0.4292081","0.5067257","0.4912211","0.7354713","0.6400813","0.8132448","0.7243314","0.5328225","0.6186483","0.8121739","0.7983657","0.4256560","0.7070839","0.6238555","0.6296395","0.5950665","0.7862637","0.5976149","0.7948990","0.5386555","0.6009203","0.6633174","0.4235702","0.5428709","0.7954509","0.4957533","0.5975258","0.6453943","0.7955041","0.5369208","0.5466893","0.4969441","0.8409223","0.3962463","0.6662079","0.8246023"
"-189","0.7195580","0.5166291","0.5526082","0.6414154","0.6809257","0.7695466","0.7763842","0.6488872","0.6431647","0.5125111","0.3374884","0.5572748","0.7348626","0.6261171","0.7300613","0.6491462","0.5217134","0.7866805","0.4292081","0.5073195","0.4913538","0.7357841","0.6396156","0.8142215","0.7252446","0.5332530","0.6189554","0.8130435","0.7992491","0.4267161","0.7057801","0.6242472","0.6296395","0.5959109","0.7865385","0.5981509","0.7960584","0.5392776","0.6027785","0.6625444","0.4222122","0.5427563","0.7952919","0.4953613","0.5967010","0.6456032","0.7962963","0.5373866","0.5467409","0.4969441","0.8411161","0.3966855","0.6671794","0.8260870"
"-188","0.7208363","0.5160654","0.5527415","0.6422599","0.6809257","0.7701216","0.7765486","0.6488872","0.6426265","0.5122571","0.3375401","0.5572286","0.7348626","0.6272716","0.7297385","0.6494130","0.5216287","0.7877211","0.4288972","0.5075022","0.4917960","0.7363316","0.6402506","0.8150029","0.7256360","0.5330808","0.6199003","0.8147826","0.7994700","0.4277763","0.7075185","0.6247368","0.6300835","0.5966346","0.7868132","0.5986869","0.7968312","0.5391467","0.6023361","0.6616169","0.4232684","0.5435126","0.7959281","0.4954920","0.5954639","0.6462898","0.7967914","0.5379260","0.5473337","0.4970969","0.8420849","0.3972125","0.6673414","0.8269353"
"-187","0.7215373","0.5163472","0.5526526","0.6424288","0.6819776","0.7705322","0.7764938","0.6492709","0.6434338","0.5126381","0.3371263","0.5570901","0.7358958","0.6273998","0.7300613","0.6510139","0.5214594","0.7877211","0.4278607","0.5073652","0.4913980","0.7364099","0.6408856","0.8167611","0.7270711","0.5336834","0.6199712","0.8165217","0.7996908","0.4283064","0.7083877","0.6245899","0.6299059","0.5970568","0.7880495","0.5996248","0.7971211","0.5392449","0.6031325","0.6620807","0.4240229","0.5437877","0.7979959","0.4953613","0.5950515","0.6470061","0.7974847","0.5381956","0.5476430","0.4975553","0.8426661","0.3976517","0.6675033","0.8279958"
"-186","0.7215785","0.5170519","0.5533191","0.6428511","0.6833801","0.7705322","0.7767676","0.6481197","0.6428956","0.5136543","0.3370229","0.5575058","0.7356892","0.6291102","0.7310300","0.6510139","0.5218827","0.7898023","0.4284826","0.5077991","0.4915307","0.7368009","0.6414359","0.8173471","0.7277234","0.5342000","0.6204909","0.8165217","0.8012367","0.4291015","0.7092568","0.6253734","0.6298171","0.5971473","0.7884615","0.5994908","0.7978939","0.5395724","0.6032210","0.6640903","0.4225140","0.5438106","0.7983140","0.4964066","0.5942268","0.6479912","0.7982769","0.5384898","0.5481069","0.4978609","0.8430537","0.3972418","0.6675843","0.8286320"
"-185","0.7224032","0.5171928","0.5537634","0.6436112","0.6846073","0.7709428","0.7783011","0.6488872","0.6437029","0.5146704","0.3375918","0.5575520","0.7356892","0.6294095","0.7310300","0.6512807","0.5219673","0.7898023","0.4303483","0.5079818","0.4921941","0.7378178","0.6421556","0.8179332","0.7298108","0.5351470","0.6213413","0.8173913","0.8005742","0.4272462","0.7096914","0.6257161","0.6309714","0.5974187","0.7884615","0.6008308","0.7988600","0.5395724","0.6035749","0.6639357","0.4223631","0.5447732","0.7991093","0.4961453","0.5917526","0.6482897","0.7983759","0.5383672","0.5487255","0.4973006","0.8444100","0.3970954","0.6685559","0.8284199"
"-184","0.7235578","0.5169109","0.5539412","0.6442023","0.6846073","0.7716820","0.7793965","0.6485035","0.6442411","0.5151785","0.3373332","0.5582448","0.7358958","0.6301364","0.7319987","0.6523479","0.5223906","0.7913632","0.4306592","0.5077078","0.4926806","0.7382871","0.6428753","0.8189099","0.7298108","0.5360079","0.6220028","0.8173913","0.8007951","0.4261861","0.7096914","0.6251775","0.6307938","0.5976297","0.7881868","0.6012327","0.8004058","0.5396706","0.6028670","0.6642449","0.4228158","0.5448878","0.7994274","0.4956226","0.5929897","0.6490359","0.7993662","0.5388821","0.5487513","0.4979118","0.8446038","0.3975932","0.6690416","0.8290562"
"-183","0.7243825","0.5181793","0.5543855","0.6450469","0.6840813","0.7713535","0.7797798","0.6492709","0.6434338","0.5155595","0.3381608","0.5583834","0.7373424","0.6307778","0.7349047","0.6507471","0.5228985","0.7939646","0.4321103","0.5079133","0.4931228","0.7389910","0.6426213","0.8179332","0.7307241","0.5366106","0.6223571","0.8191304","0.8018993","0.4259210","0.7088223","0.6254223","0.6304386","0.5981726","0.7877747","0.6008308","0.8008888","0.5408822","0.6028670","0.6656361","0.4220613","0.5454379","0.7995864","0.4960146","0.5950515","0.6497821","0.7998614","0.5394214","0.5492667","0.4979118","0.8438287","0.3980324","0.6693115","0.8277837"
